Ph,Turbidity,Temperature,Conductivity,Label,Hardness,Turbidity_Conductivity_Ratio
13.95,2621.282781,36.9602658,244.7728958,0,3414.5818964099994,10.709040200030186
3.3,411.3958246,29.72462387,616.3809141,0,2034.05701653,0.6674376431669593
10.14,1782.658673,6.714686261,757.8399606,0,7684.497200484001,2.3522890922624695
10.25,305.360846,13.808648,720.0038466,0,7380.03942765,0.4241100203033276
7.12,1427.894273,16.33870985,985.6894421,0,7018.108827751999,1.4486249035577452
6.71,600.0463916,26.49916138,835.1072304,0,5603.569515984001,0.7185261601825547
2.51,2663.99797,39.05441062,974.9332478,0,2447.082451978,2.7324926870752266
9.97,1591.656687,10.00833675,473.5260164,0,4721.054383508001,3.36128667037269
9.94,2866.650166,46.04303658,930.8914197,0,9253.060711818,3.0794678147574293
10.72,1871.828198,26.36702103,70.03301567,0,750.7539279824,26.727796598395432
12.19,1275.259826,2.245287424,399.72806,0,4872.6850514,3.1903185030342875
8.16,502.3543928,5.438839933,670.7087765,0,5472.98361624,0.7489903373882569
7.38,30.66444688,49.67415817,94.90064422,0,700.3667543436001,0.3231215881834611
4.4,2100.276099,0.33945488,549.8496878,0,2419.33862632,3.819727728505951
1.82,1187.223429,48.87390877,877.3202188,0,1596.722798216,1.353238422595442
3.54,2175.213792,31.15874627,5.626149033,0,19.91656757682,386.62569712273034
12.07,2094.173069,19.61911256,602.3527998,0,7270.398293585999,3.4766553250774814
9.75,2356.841411,12.62226532,732.2507035,0,7139.444359125,3.2186263526068433
8.19,2507.573762,28.00729309,160.0134626,0,1310.510258694,15.671017433504373
3.65,849.3315386,20.09151802,509.4036314,0,1859.32325461,1.6673056221954528
9.11,290.1621795,30.88951005,557.0025319,0,5074.293065608999,0.5209351176739238
1.47,510.618145,31.4462867,738.5319914,0,1085.642027358,0.6913961086940126
3.7,979.1620935,33.19772838,51.68570011,0,191.237090407,18.944545423900614
6.9,2793.256879,4.87066613,526.0009372,0,3629.40646668,5.310364832939314
1.44,768.4300634,29.09685777,210.8265211,0,303.590190384,3.644845341993361
3.8,1824.526516,44.50210815,507.1405829,0,1927.13421502,3.5976740523638338
5.47,1725.173822,34.62054277,719.3173488,0,3934.665897936,2.398348691127801
4.74,2236.295445,40.54433587,560.7171787,0,2657.799427038,3.9882770315415703
13.45,1504.448085,29.50488191,396.8845062,0,5338.096608389999,3.7906445363777217
6.15,370.1686397,47.47758842,970.3625063,0,5967.729413745,0.38147459047181864
7.4,888.0082113,47.93603206,992.5555265,0,7344.910896100001,0.8946685475938458
6.28,2769.957416,33.86302826,927.5277381,0,5824.874195268,2.9863876865549455
12.93,508.6279873,37.66793357,895.9642861,0,11584.818219273,0.5676877920145482
8.42,1540.703988,44.58905268,949.6311096,0,7995.893942831999,1.622423667911395
9.59,1150.511238,22.04078644,350.1770438,0,3358.1978500419996,3.285513023683822
12.9,2841.196899,25.33184269,209.1215897,0,2697.66850713,13.586339426148692
1.0,1823.895246,34.69302661,112.8938497,0,112.8938497,16.155842420528245
2.17,1921.17121,17.19905083,199.3506788,0,432.590972996,9.637144059727175
9.86,2138.661196,18.19213111,659.4083461,0,6501.766292546,3.2433031954309985
0.22,1351.21997,23.15715404,467.0553676,0,102.752180872,2.893061644796736
10.2,2825.345927,26.82965618,498.7831938,0,5087.588576759999,5.664476995455655
11.33,544.0739568,49.32436905,996.1750439,0,11286.663247387,0.5461630063226282
0.06,1750.999731,18.74281648,459.3927551,0,27.563565305999997,3.811552776052911
4.86,2093.668629,21.83099015,658.4193152,0,3199.9178718720004,3.1798408410361283
10.72,666.889819,4.880603777,200.4016807,0,2148.306017104,3.327765598923942
3.42,1032.269238,36.13345657,314.2708179,0,1074.806197218,3.284648714436047
9.82,2041.247416,3.362922236,578.070782,0,5676.65507924,3.531137500044069
3.98,1116.583869,21.73598765,233.3612902,0,928.777934996,4.784786148735477
12.78,209.6239723,0.330564458,392.5530437,0,5016.827898486,0.5340016480937044
7.12,2131.26975,4.940271978,566.2420134,0,4031.643135408,3.763884875307629
1.85,852.7761577,1.763832898,971.6407811,0,1797.535445035,0.877666082247564
13.1,1279.712783,36.85532706,247.8822152,0,3247.2570191199998,5.162584100547444
10.69,219.8358848,13.59244668,811.2584497,0,8672.352827293,0.27098131906212425
3.01,2915.82796,9.817259717,866.7930316,0,2609.0470251159995,3.3639263973058458
11.2,1660.145312,38.22788672,282.2949568,0,3161.70351616,5.880889020543777
8.36,439.8966636,4.005035303,143.9719298,0,1203.605333128,3.055433543268377
4.23,1232.872532,39.10814348,900.8992055,0,3810.8036392650006,1.3684910858765322
13.54,445.0248116,33.48637022,123.5555091,0,1672.9415932139998,3.6018208725911034
10.43,784.045253,25.40139039,558.8021148,0,5828.3060573640005,1.403082114820944
7.66,2751.765132,4.831941952,756.1318786,0,5791.970190076,3.6392661252359475
9.89,1148.388629,31.06832131,76.10757278,0,752.7038947942,15.089019227029935
13.8,1283.691578,15.36141791,704.707106,0,9724.9580628,1.8215959042706176
13.78,1674.121864,29.15516549,899.503437,0,12395.15736186,1.8611622759146833
2.27,2529.359017,17.45290608,872.3468973,0,1980.227456871,2.8994876061674737
8.62,311.0388951,37.18063409,257.7984881,0,2222.222967422,1.2065194694987817
3.67,2030.425365,46.82323579,320.0985322,0,1174.761613174,6.343126133834861
11.11,1448.069878,36.00326899,650.2571101,0,7224.356493210999,2.22691894561108
5.11,2186.512928,3.067473184,795.312891,0,4064.0488730100005,2.7492486953791877
6.28,2066.077111,48.47177496,435.5942446,0,2735.531856088,4.743123070639395
11.79,560.4754707,16.85560187,93.11083748,0,1097.7767738891998,6.019443985995602
7.71,2496.299831,21.71639363,38.61006057,0,297.6835669947,64.65412885002371
6.74,1027.082403,33.99889259,827.2001156,0,5575.328779144,1.2416371608640526
8.36,662.5241268,23.34643534,238.2609794,0,1991.861787784,2.7806656737011632
3.03,1779.442931,1.781722688,492.8789607,0,1493.4232509209999,3.6103040967153217
9.11,504.8110039,23.98897275,711.3357021,0,6480.268246131,0.7096663395492461
6.62,2244.831128,23.73888755,398.3180486,0,2636.865481732,5.635775571531558
9.4,1710.94744,24.64058762,23.37954733,0,219.76774490200003,73.18137583461929
3.73,2423.967109,31.1297288,370.794415,0,1383.06316795,6.537226589564463
5.85,306.2277207,37.17778049,281.2787869,0,1645.480903365,1.0886982416092041
12.35,870.3780535,33.3600058,802.7177106,0,9913.56372591,1.0842890869436859
12.18,1224.437351,42.5213798,148.3562386,0,1806.978986148,8.253359363614925
3.26,1237.504792,8.254635438,434.4660366,0,1416.3592793159999,2.848334939329985
13.72,2642.686312,26.16539888,829.1832574,0,11376.394291528,3.187095600900636
6.46,2508.581826,35.42612277,827.8032636,0,5347.609082856,3.0304082338242186
6.23,2369.813054,13.43300319,361.596938,0,2252.7489237400005,6.553742039707206
1.27,2490.104671,49.78945392,413.0539604,0,524.578529708,6.028521475955809
9.54,823.720634,7.288695518,135.1865437,0,1289.6796268979997,6.093214690272462
5.9,1870.487879,2.08758089,281.0412759,0,1658.1435278100003,6.6555628635331
9.48,862.4472682,14.77624713,307.5988547,0,2916.037142556,2.80380519960369
4.81,1095.810608,18.39124768,935.4087649,0,4499.316159169,1.1714778064081404
2.01,1156.246233,2.129014145,904.2903373,0,1817.6235779729998,1.278622788840453
7.25,2397.404536,40.45615816,527.8398213,0,3826.8387044250003,4.541916769552377
1.67,2977.62053,26.04220674,931.9463776,0,1556.350450592,3.195055640076775
12.84,1656.172726,0.757141666,126.8155487,0,1628.311645308,13.059697670968639
4.17,1234.163803,24.80315877,773.1335827,0,3223.967039859,1.5963137944285806
6.34,364.9458374,30.40574429,198.0251565,0,1255.47949221,1.8429266455345537
9.69,2382.122939,16.12441592,206.7687269,0,2003.5889636609998,11.520711931220001
6.38,492.7123378,25.51538715,860.5027641,0,5490.007634958,0.5725865835135671
8.1,2545.572822,40.57734467,543.9988661,0,4406.39081541,4.679371558712152
8.35,1217.176359,33.08741251,207.8873012,0,1735.85896502,5.854981771248277
4.88,514.2719959,32.91492173,669.6528354,0,3267.9058367519997,0.7679680704895586
3.57,309.329497,39.36511823,881.0854441,0,3145.475035437,0.3510777519607874
13.9,1267.820738,23.25084496,715.3841171,0,9943.839227690001,1.7722237713907443
13.07,713.5755252,28.22777496,116.6092337,0,1524.0826844590001,6.119374105791761
1.69,2689.540666,48.42230069,650.8179226,0,1099.882289194,4.132554701713435
0.59,2353.081519,11.22407571,718.0956787,0,423.67645043299996,3.276835648502838
10.81,2578.610683,15.40448655,563.8354908,0,6095.061655548,4.573338722153387
3.88,1761.593448,27.51826657,459.6668298,0,1783.507299624,3.83232666313222
7.28,635.6004958,4.898367905,602.9137664,0,4389.212219392,1.0542146011944171
2.58,2722.87389,15.96862498,683.8197054,0,1764.254839932,3.981859353420148
5.31,2154.897579,26.79152136,986.6845868,0,5239.295155908,2.183978150493594
4.79,1391.067312,33.41189762,623.1541406,0,2984.908333474,2.232300519837066
11.1,899.0281949,17.50559313,462.236729,0,5130.8276919,1.9449518796244336
9.78,530.9102,36.41139195,29.27799411,0,286.3387823958,18.133421231158245
1.26,1025.966413,47.01263466,642.8738168,0,810.021009168,1.5959063601421823
1.66,765.9677932,35.9895498,720.4222451,0,1195.900926866,1.0632206298594762
1.43,2200.115868,14.17495601,124.271897,0,177.70881271,17.7040499188646
4.35,109.4273938,18.72126069,481.3505201,0,2093.874762435,0.22733411356295324
12.82,2598.687386,15.71700346,816.9833923,0,10473.727089286,3.180832573210681
3.19,1683.047168,22.15974445,707.5646519,0,2257.131239561,2.3786478924301395
4.47,2228.139089,6.156583721,570.2879799,0,2549.1872701529996,3.9070419990102265
8.15,351.2152639,48.39317477,955.0810416,0,7783.91048904,0.3677334682632025
1.7,1097.411964,22.54023075,547.1395079,0,930.13716343,2.005726050037996
8.04,772.7378792,15.01773544,173.4635883,0,1394.6472499319998,4.454755529809364
9.98,755.725762,48.92855463,880.5952684,0,8788.340778632,0.8581987538646648
13.17,567.1601906,17.53852253,177.7087442,0,2340.424161114,3.19151538183004
2.07,2063.09896,41.67862168,918.9387418,0,1902.203195526,2.2450886725690116
5.27,2843.235309,2.968064322,773.3908844,0,4075.7699607879995,3.6763237922125165
2.51,1855.402964,9.52413786,270.1605211,0,678.1029079609999,6.867779779389832
1.56,1392.105855,32.85173445,51.36604862,0,80.13103584720001,27.101673038910114
11.76,2605.847615,12.1742439,659.3096905,0,7753.48196028,3.9523878574024995
8.38,998.0756726,7.950375227,783.5484224,0,6566.135779712001,1.2737893971414114
6.64,700.2359492,45.72627687,854.1004985,0,5671.22731004,0.8198519383020827
3.29,1510.321809,41.07338402,230.0166387,0,756.754741323,6.5661415519154795
2.31,1547.540836,15.25037322,391.8246649,0,905.114975919,3.9495748344350843
0.88,1624.812681,49.06317708,376.6897292,0,331.486961696,4.313397884382774
12.58,2279.760159,35.37079576,351.2041477,0,4418.148178066001,6.491267753897315
3.41,148.1029953,13.31922303,340.1993044,0,1160.0796280040001,0.43534185221573307
12.01,855.2112683,13.48938219,61.5858654,0,739.646243454,13.886486172523606
3.43,2476.730612,42.76625347,218.4839777,0,749.400043511,11.335982794128705
10.49,1069.760525,19.64768362,541.511359,0,5680.45415591,1.9755089292595984
4.98,2072.281121,27.27087923,48.07082428,0,239.3927049144,43.10891589729154
9.58,641.8713466,47.79919958,992.0140658,0,9503.494750364,0.6470385539164398
0.59,981.1169023,19.22639855,270.3340338,0,159.49707994199997,3.6292763012808638
2.73,1322.177999,23.71580244,107.0324833,0,292.19867940899996,12.353053561264051
8.23,2799.793361,48.17344093,650.7271552,0,5355.484487296,4.302561125083965
1.81,2077.808306,48.55723861,19.52178838,0,35.3344369678,106.43534626820906
4.85,56.76306528,48.97818265,826.9322737,0,4010.6215274449996,0.06864294342512611
8.68,2206.532013,9.253615369,103.987716,0,902.61337488,21.219160280431584
9.86,1029.585235,19.46284392,572.2935377,0,5642.814281722,1.7990509540572783
4.56,811.1543496,6.259174643,496.8992391,0,2265.860530296,1.6324322634689261
11.62,1919.872883,28.62819825,774.8169678,0,9003.373165836,2.4778405259389826
9.21,2788.859845,23.17869101,228.5111557,0,2104.587743997,12.204480067753646
7.73,1901.192832,32.58085285,285.6138527,0,2207.795081371,6.656514780454135
13.87,1497.830972,34.49883735,771.7059623,0,10703.561697101,1.940934818665713
0.09,2928.204413,13.37735144,842.9380566,0,75.864425094,3.4738073457152296
13.32,1404.560243,32.38979577,385.555818,0,5135.6034957599995,3.6429491591798517
4.45,2843.753798,45.01771772,162.5681224,0,723.42814468,17.492690178231403
1.26,1918.652322,11.64397262,534.3533553,0,673.285227678,3.590605922036025
9.28,2325.637655,10.44893879,561.7055021,0,5212.627059488,4.140314891531841
5.67,336.7404394,36.75462743,310.3323312,0,1759.584317904,1.085096219584613
13.38,440.3322813,24.47809217,818.8103221,0,10955.682109698,0.5377707991890983
4.15,1310.283716,16.30875415,17.05932045,0,70.79617986750002,76.80749768669712
13.62,2037.144286,18.29326467,29.68611634,0,404.3249045508,68.62279533867783
5.18,546.9909758,36.61710689,666.5385817,0,3452.669853206,0.8206441319644318
6.15,614.5862777,0.889509028,828.8433861,0,5097.386824515,0.7414986811825149
5.89,1762.912838,8.203843963,33.2065149,0,195.586372761,53.08936644838931
12.14,1876.492877,34.50772689,92.21699663,0,1119.5143390882,20.348666141546623
11.74,2058.435887,12.35962076,105.6784656,0,1240.665186144,19.47829082597884
11.3,1359.809744,10.49444369,145.5126946,0,1644.2934489800002,9.344956106668098
7.54,2417.0061,10.82562897,421.3547499,0,3177.0148142460002,5.736273533343643
11.35,1297.420778,13.00898535,474.0712617,0,5380.708820295,2.7367631890351305
8.37,526.924262,15.98147894,211.0781637,0,1766.7242301689998,2.4963466270670422
2.76,2165.752472,19.57707891,774.3023421,0,2137.074464196,2.7970372220833295
2.34,661.8642654,14.20220317,486.8605923,0,1139.253785982,1.3594533545491068
2.49,2885.458527,12.25619849,301.8136695,0,751.5160370550001,9.560397087978812
2.4,748.0517491,39.94135417,853.4514771,0,2048.28354504,0.8765017920431226
10.33,605.9926862,48.69250632,750.0705652,0,7748.228938516,0.8079142340939843
13.16,674.8910996,13.76254207,188.4754114,0,2480.336414024,3.580791226754154
1.22,876.0558235,44.46061442,32.69935968,0,39.8932188096,26.791222582741412
13.01,711.7800633,38.20644529,959.0403362,0,12477.114773962,0.742179485505565
1.27,2086.231261,28.39208285,271.8572491,0,345.258706357,7.673995333604661
6.33,2844.865486,5.707660152,816.0223779,0,5165.421652107,3.4862591554427027
10.33,1390.616116,22.62890624,758.5274838,0,7835.588907654001,1.8333101248137
10.63,24.11905479,5.899534708,238.1820579,0,2531.8752754770003,0.1012631052172969
8.58,2966.461681,48.9565154,813.0430778,0,6975.909607524,3.648591030412436
11.66,1698.483154,45.5004346,317.0779126,0,3697.1284609159998,5.356674452889659
6.06,2867.266982,18.53264029,708.4719051,0,4293.339744905999,4.047114587550636
8.99,1305.180813,48.69580479,489.6759671,0,4402.186944229,2.665396916923759
8.04,2746.670709,46.98840056,892.4658597,0,7175.425511987999,3.0776199214200597
6.5,2959.090368,12.46382849,229.0567254,0,1488.8687151,12.918591946307464
6.75,12.68579086,27.45129068,371.2286896,0,2505.7936548,0.034172441988977134
7.98,64.2568638,29.73693823,551.5474663,0,4401.348781074,0.11650287187621518
7.35,548.0360519,0.522431299,319.523575,0,2348.49827625,1.7151662499394607
5.45,27.71210476,42.4210928,703.8791789,0,3836.1415250050004,0.03937054197754165
8.88,2893.400269,20.82375117,528.8840614,0,4696.490465232,5.470764729307459
8.29,662.2581615,13.2544459,899.9209837,0,7460.344954872999,0.7359070112768613
9.71,338.061124,45.96837036,649.1423095,0,6303.171825245001,0.5207812201617094
1.03,2379.714615,18.4853394,258.8511382,0,266.616672346,9.193371261753255
6.64,334.6596239,20.03232352,843.6412598,0,5601.7779650719995,0.3966847519754273
10.34,496.8112277,41.08795901,414.7590691,0,4288.608774494,1.1978308968096776
7.2,1217.869219,25.18649205,91.35489703,0,657.755258616,13.33118703642197
3.49,66.28536285,24.79262461,225.6333507,0,787.460393943,0.2937746687019349
6.61,1591.048537,24.97932251,848.0737287,0,5605.767346707,1.8760733685724416
5.94,60.63498745,32.94123221,464.4292913,0,2758.709990322,0.13055806036754167
12.58,649.8184259,25.48168359,673.9745403,0,8478.599716973999,0.9641587137857647
0.89,1171.863511,15.71617406,34.02776411,0,30.2847100579,34.43845170701696
12.29,2991.286329,15.69542659,371.0024806,0,4559.620486574,8.062712476106284
1.08,1590.679089,12.0746815,961.659941,0,1038.59273628,1.6540972761597021
13.34,524.9001352,26.2807371,923.4376856,0,12318.658725904,0.5684196599134334
5.17,1736.515808,41.40012686,744.239702,0,3847.7192593399996,2.333274888901318
1.83,2563.506427,24.90223136,494.0505087,0,904.112430921,5.188753744521748
10.88,2884.730214,6.767515035,877.7294746,0,9549.696683648,3.286582366753302
11.22,1316.276174,48.21376021,764.2765921,0,8575.183363362,1.7222510640856772
4.42,1590.553128,13.26020214,724.8540453,0,3203.854880226,2.1943081346006803
1.17,2929.068847,1.990699935,156.2240893,0,182.782184481,18.749149763806624
5.33,53.88076985,17.1935618,540.355052,0,2880.09242716,0.09971364133743678
3.0,2043.261668,22.83998321,29.69829912,0,89.09489736,68.80062927994376
7.55,2765.891369,3.193230341,479.7525386,0,3622.1316664299998,5.7652459267257745
1.05,1531.410282,23.99500368,700.2037079,0,735.213893295,2.187092505683659
0.5,920.4710183,3.71786394,467.1964206,0,233.5982103,1.9702013493979238
7.76,2601.797312,41.77804615,717.8780685,0,5570.7338115600005,3.624288616918515
5.31,541.5867686,15.4389527,343.2850835,0,1822.8437933849998,1.5776589040170166
7.41,529.1808069,32.83394745,771.4416915,0,5716.3829340150005,0.6859634535321195
6.38,2191.87269,4.877402716,143.1212396,0,913.113508648,15.314796714491287
5.97,569.9697019,42.01858374,694.1852894,0,4144.286177718,0.8210627776233024
11.8,1807.233136,14.38854139,583.6715901,0,6887.32476318,3.0963184891188007
6.47,1745.437783,27.75036067,300.9995614,0,1947.467162258,5.7988050709498475
3.77,53.57581056,9.685566901,251.0279668,0,946.375434836,0.21342566425152593
9.24,1358.273026,42.13011813,250.6284003,0,2315.806418772,5.419469718412435
4.0,1971.293845,37.26567224,636.1957286,0,2544.7829144,3.0985650427707063
6.04,1385.045961,48.45644761,949.4235125,0,5734.5180155,1.4588283761299834
8.09,2404.464547,16.21671838,999.3094441,0,8084.413402769,2.4061261115824975
2.08,2839.987777,43.46122163,725.043028,0,1508.0894982400002,3.9169920505738585
3.43,1822.444233,19.92472206,927.8124573,0,3182.3967285390004,1.964237727852288
12.75,1058.859035,14.64784925,449.5694157,0,5732.010050174999,2.355273730868254
10.37,2196.160635,23.69493884,987.0960462,0,10236.185999094,2.2248702580204904
1.66,146.6174633,49.11778558,336.3899693,0,558.407349038,0.43585563387962767
0.11,233.8831262,44.14562163,356.1532497,0,39.176857467,0.6566923828352197
6.85,1217.957054,47.46074332,860.1374682,0,5891.941657169999,1.41600278912254
10.79,1766.27508,39.85834924,841.9275289,0,9084.398036830999,2.097894437906887
11.28,2600.20138,37.15871335,438.964851,0,4951.52351928,5.923484247261519
3.13,1188.249028,23.47214794,569.7573054,0,1783.3403659019998,2.0855353968051116
12.99,2221.392178,29.34898571,519.2286121,0,6744.779671179,4.278254561156916
9.45,2811.516649,41.02889491,767.6612771,0,7254.399068594999,3.6624442744084846
13.89,860.3155512,18.83824354,315.9908459,0,4389.112849551,2.722596437088749
12.64,1859.881991,30.97001706,252.8622986,0,3196.179454304,7.355315526661909
5.77,301.017712,11.55525117,875.1878705,0,5049.834012785,0.3439463938503019
12.46,2223.832196,21.59361729,527.5403794,0,6573.153127324001,4.215472943567436
8.05,2610.837953,42.7085065,433.5274919,0,3489.896309795,6.022312314168605
0.21,1695.856736,16.11934264,409.2810534,0,85.949021214,4.14350168890569
0.66,2989.482049,23.25804278,840.3651248,0,554.640982368,3.557360914651798
10.47,619.2345938,3.131815956,816.4797678,0,8548.543168866001,0.7584200101718674
13.84,1628.530898,18.59785751,652.7438113,0,9033.974348392,2.4949005564014914
5.95,1752.314734,16.20876805,644.7010558,0,3835.97128201,2.7180267788232157
8.54,56.26878236,23.21250214,562.1013779,0,4800.345767266,0.10010433094866107
12.44,1090.485059,30.63327202,531.8430929,0,6616.128075676,2.0503886833499574
10.77,793.2072527,1.62796028,51.59904216,0,555.7216840632,15.372518936308875
12.1,1832.171579,6.356567835,313.2868544,0,3790.77093824,5.848223611261744
0.96,1356.379341,32.91005599,510.7019791,0,490.273899936,2.655911659849685
6.69,2115.016928,43.07437781,42.09260987,0,281.5995600303,50.246751972188896
12.58,2437.474608,7.891528702,858.9566231,0,10805.674318598,2.83771559872614
6.98,1263.846042,23.90588168,192.0089526,0,1340.222489148,6.582224551960813
1.4,1915.688312,35.69906582,916.7960625,0,1283.5144874999999,2.0895468363772562
10.78,2612.296825,40.95302312,691.5524599,0,7454.9355177219995,3.7774384106416794
4.27,948.2454877,33.50116043,348.6039174,0,1488.538727298,2.720122868303717
0.17,2881.331223,24.67038794,503.8458102,0,85.653787734,5.718676556735214
12.36,6.301674743,19.96386011,419.2620665,0,5182.07914194,0.015030395655887463
9.75,1950.659036,44.44451039,296.3326396,0,2889.2432361,6.582666825473788
1.89,226.943238,27.56658144,221.0386002,0,417.76295437799996,1.026713152339263
3.92,1058.527572,25.62308166,395.4390597,0,1550.1211140239998,2.6768412124059076
0.02,411.3268057,31.86256523,483.3641834,0,9.667283668,0.8509666620449893
12.59,648.6172746,17.04776847,7.618042115,0,95.91115022785,85.14225371934688
5.45,1730.24542,24.09754541,829.5687829,0,4521.149866805,2.085716646606954
7.25,2462.690721,21.67881458,786.2172939,0,5700.075380775,3.1323283526160046
12.38,1089.050689,11.90395403,346.7558438,0,4292.837346244,3.1406844570098635
2.09,2578.23664,32.90251235,341.2452376,0,713.202546584,7.555377646096709
7.04,2974.391306,0.848639866,864.6435581,0,6087.0906490239995,3.4400202003887457
1.82,1711.596685,17.38660175,685.049744,0,1246.79053408,2.4984998534646556
1.27,918.9306537,9.284880696,733.2776551,0,931.262621977,1.2531824027484948
7.42,2318.79602,22.29290767,978.5369143,0,7260.743904106001,2.3696561530933757
9.15,2990.545123,40.76613464,926.0006082,0,8472.90556503,3.2295282492450528
2.75,2478.537865,1.637307593,700.3863198,0,1926.06237945,3.5388153579409756
2.32,2605.598727,5.060326404,376.5637189,0,873.627827848,6.9194099065394585
9.41,1524.696117,6.752955074,362.5676038,0,3411.761151758,4.205273998614214
9.58,2479.43132,34.7100923,466.9211072,0,4473.104206976,5.310171850804692
0.86,1902.997083,32.49703743,274.5304916,0,236.096222776,6.931824118731152
4.24,694.7591149,3.342096171,376.5598325,0,1596.6136898000002,1.8450165284158393
10.64,2119.099703,9.135815952,632.213508,0,6726.751725120001,3.3518734987231555
10.3,1634.551307,41.47724913,868.1515192,0,8941.960647760001,1.8827949624579772
10.12,609.070081,26.02566094,916.5026049,0,9275.006361587999,0.664559028794529
12.92,1953.586104,17.51543126,283.1906246,0,3658.822869832,6.898484392833957
0.92,2547.550945,2.983408436,313.4113598,0,288.338451016,8.128457585665343
4.88,2733.90565,6.116074429,239.6670745,0,1169.57532356,11.407097348284276
8.72,946.1226217,45.44098165,938.5636421,0,8184.274959112001,1.0080537741511988
5.63,1993.186631,27.55686784,850.8178164,0,4790.104306331999,2.342671477465784
12.41,2380.380107,18.13896373,237.5621807,0,2948.146662487,10.020029703322217
2.74,1479.855621,32.90660852,124.8352455,0,342.04857267,11.854469585674824
5.25,3.830950833,0.125305824,586.2471612,0,3077.7975963000004,0.00653470257349879
0.95,1170.265846,29.18628216,866.9432876,0,823.59612322,1.349875894696298
12.23,1210.084194,20.68272371,565.1056179,0,6911.241706917,2.1413416460038346
7.51,840.8391532,43.69705916,68.88618263,0,517.3352315512999,12.206209156868185
10.38,2116.632217,40.03197564,84.80890525,0,880.3164364950001,24.957664655151294
13.59,581.2655548,25.53704899,891.6934389,0,12118.113834651,0.6518670312490509
8.8,2441.421163,12.95225601,373.4048559,0,3285.96273192,6.538268381956519
8.08,1269.356145,0.867728955,391.6424401,0,3164.470916008,3.2411097854356363
12.22,2803.058339,22.29634304,95.35030591,0,1165.1807382202,29.39747609877385
3.08,1711.798109,17.51071347,88.05147133,0,271.1985316964,19.440880239065052
9.12,696.3817447,0.609856561,948.7829719,0,8652.900703727999,0.7339736961187763
7.57,2776.15045,11.2267733,995.1550731,0,7533.323903367,2.7896661787112587
10.49,2187.783981,10.54536273,463.0489245,0,4857.383218005,4.724736124508588
10.99,934.1916,21.07377376,175.3946001,0,1927.586655099,5.326227828378851
1.68,563.6158079,18.49735844,478.5807203,0,804.015610104,1.177681807881219
13.51,2555.077582,7.25739769,983.8322782,0,13291.574078482001,2.5970662262420574
8.79,1868.774578,11.30497569,88.78914059,0,780.4565457860999,21.047332653318566
5.23,2517.043583,41.25251811,743.7621025,0,3889.8757960750004,3.3842052109666345
10.03,2364.114813,5.631582686,658.0272774,0,6600.013592322,3.5927307183086694
2.56,313.7760652,15.84726491,362.5352153,0,928.090151168,0.8655050653226846
11.21,323.3889285,11.55433998,347.7322506,0,3898.0785292260002,0.9299940627940135
2.08,1664.784108,6.338252114,869.2233939,0,1807.984659312,1.9152546050682173
6.06,647.1785057,8.109434302,719.2896252,0,4358.895128712,0.8997467543342511
3.73,2227.133534,45.34863461,956.5319333,0,3567.864111209,2.328342062053769
3.13,2845.825346,11.1109481,144.9187131,0,453.595572003,19.63739040406922
4.77,2492.486039,46.25783021,833.5258407,0,3975.918260139,2.9902924628069063
1.34,1409.458478,27.43130401,527.2139685,0,706.46671779,2.673408828696465
8.89,638.9638153,47.63193611,361.0444309,0,3209.684990701,1.7697650499890316
12.81,2268.584247,46.35438773,285.8396196,0,3661.605527076,7.936563343369352
12.16,2063.248552,15.76725317,953.9810284,0,11600.409305344001,2.1627773410341753
8.98,1922.497255,18.80640826,12.72368579,0,114.2586983942,151.09593923727348
3.29,1703.239616,32.21000923,619.8446208,0,2039.288802432,2.7478493139163174
4.91,2982.951578,8.511456949,927.0698546,0,4551.912986086,3.2176125274691896
3.08,1944.764445,4.05902471,713.7405118,0,2198.320776344,2.7247499796465946
10.71,1774.466636,1.774990829,461.1058048,0,4938.443169408,3.848285182117057
10.02,2630.097525,37.26343554,996.1566125,0,9981.48925725,2.6402450096670917
3.8,1420.585776,37.47082438,284.0820733,0,1079.51187854,5.000617460644251
2.36,296.487259,45.95906469,746.9667859,0,1762.8416147239998,0.39692160963056816
8.82,1757.924587,21.68321995,96.03568944,0,847.0347808608,18.304909323302088
7.87,2062.023459,41.67138357,673.349862,0,5299.263413940001,3.062335904956345
7.94,454.434078,24.72854843,648.2609804,0,5147.192184376,0.7010048294432253
7.02,2436.112211,49.09873318,995.6332705,0,6989.345558909999,2.446796710375701
6.67,2183.127621,12.50628301,794.1914977,0,5297.257289659,2.7488680341232516
6.74,473.2031495,41.17705809,565.703142,0,3812.83917708,0.8364866912830405
12.49,1750.200844,33.84137642,69.04205263,0,862.3352373487,25.34977998669041
13.45,2309.099815,35.51852645,477.6752096,0,6424.73156912,4.834037372242145
9.25,1642.11796,47.04699558,56.46761588,0,522.32544689,29.080702884458315
12.41,55.55727761,42.6900505,841.0594565,0,10437.547855165,0.06605630218010633
1.64,1124.117661,7.538441054,946.3996111,0,1552.095362204,1.1877833082511924
9.43,1354.705944,20.88675321,446.0628773,0,4206.372932939,3.03702911168035
1.62,2943.296517,25.60431283,881.6872524,0,1428.333348888,3.338254589695143
7.38,2797.573465,17.28297395,573.1960985,0,4230.18720693,4.880656850807229
9.24,858.1665521,42.94284981,235.3253527,0,2174.406258948,3.6467237475854
